time,timestamp,iTOW,year,month,day,hour,min,sec,valid,tAcc,nano,fixType,flags,reserved1,numSV,lon,lat,height,hMSL,hAcc,vAcc,velN,velE,velD,gSpeed,heading,sAcc,headingAcc,pDOP,reserved2
61.868취,61868,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912723,226027787,50789,0,211,419,-32,-22,-32,0,0,133,0,0,0
61.966취,61966,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912722,226027786,50802,0,211,419,-2,-123,-32,0,0,113,0,0,0
62.066취,62066,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912721,226027786,50806,0,212,419,-24,-65,-26,0,0,118,0,0,0
62.19취,62190,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912720,226027785,50816,0,212,420,34,3,64,0,0,150,0,0,0
62.268취,62268,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912720,226027785,50824,0,212,420,-7,46,81,0,0,131,0,0,0
62.366취,62366,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912719,226027784,50820,0,213,420,-13,-43,69,0,0,155,0,0,0
62.466취,62466,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912719,226027783,50817,0,213,420,16,2,154,0,0,158,0,0,0
62.566취,62566,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912717,226027783,50805,0,213,420,46,-46,249,0,0,158,0,0,0
62.668취,62668,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912716,226027782,50799,0,213,421,-34,-122,71,0,0,137,0,0,0
62.766취,62766,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912714,226027781,50781,0,214,421,15,-79,181,0,0,164,0,0,0
62.866취,62866,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912713,226027780,50776,0,214,422,7,-45,110,0,0,165,0,0,0
62.968취,62968,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912713,226027780,50771,0,214,422,6,12,-32,0,0,166,0,0,0
63.064취,63064,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912712,226027779,50767,0,215,423,-20,-81,-24,0,0,107,0,0,0
63.186취,63186,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912710,226027778,50786,0,215,424,2,-23,-48,0,0,150,0,0,0
63.266취,63266,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912709,226027777,50784,0,215,424,-8,-53,15,0,0,120,0,0,0
63.366취,63366,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912708,226027776,50788,0,215,425,-36,-36,93,0,0,162,0,0,0
63.466취,63466,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912707,226027775,50787,0,216,425,37,-17,51,0,0,146,0,0,0
63.564취,63564,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912706,226027774,50788,0,216,426,29,34,75,0,0,150,0,0,0
63.666취,63666,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912705,226027773,50801,0,216,427,-3,-51,-32,0,0,114,0,0,0
63.766취,63766,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912704,226027772,50821,0,216,427,-25,12,-43,0,0,149,0,0,0
63.866취,63866,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912703,226027771,50831,0,217,428,-37,-15,-79,0,0,149,0,0,0
63.966취,63966,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912703,226027770,50843,0,217,428,21,25,-27,0,0,138,0,0,0
64.064취,64064,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912702,226027769,50853,0,217,429,-18,43,76,0,0,138,0,0,0
64.188취,64188,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912702,226027768,50862,0,218,430,53,27,-65,0,0,138,0,0,0
64.266취,64266,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912702,226027767,50877,0,218,431,-102,-4,14,0,0,87,0,0,0
64.364취,64364,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912701,226027765,50888,0,218,431,13,-10,-57,0,0,154,0,0,0
64.466취,64466,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912700,226027765,50890,0,219,432,-13,8,32,0,0,146,0,0,0
64.562취,64562,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912700,226027764,50905,0,219,433,12,39,-62,0,0,160,0,0,0
64.664취,64664,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912699,226027763,50903,0,219,434,27,-9,49,0,0,160,0,0,0
64.766취,64766,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912699,226027762,50927,0,220,435,-37,21,-31,0,0,134,0,0,0
64.866취,64866,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912698,226027761,50931,0,220,436,20,16,-11,0,0,131,0,0,0
64.966취,64966,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912698,226027761,50946,0,221,437,80,3,-43,0,0,111,0,0,0
65.064취,65064,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912698,226027760,50949,0,221,438,-10,26,-19,0,0,138,0,0,0
65.188취,65188,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912697,226027760,50957,0,221,439,0,-3,-54,0,0,160,0,0,0
65.266취,65266,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912698,226027759,50972,0,222,439,44,57,-46,0,0,129,0,0,0
65.368취,65368,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912698,226027759,50990,0,222,440,-4,30,-50,0,0,153,0,0,0
65.468취,65468,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912698,226027758,50975,0,222,440,34,7,34,0,0,124,0,0,0
65.566취,65566,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912698,226027758,50979,0,222,441,36,92,-27,0,0,115,0,0,0
65.668취,65668,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912698,226027758,50984,0,222,441,-16,32,7,0,0,89,0,0,0
65.768취,65768,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912699,226027758,50973,0,222,442,65,47,6,0,0,97,0,0,0
65.87취,65870,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912699,226027757,50976,0,223,442,-5,19,64,0,0,142,0,0,0
65.97취,65970,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912698,226027757,50963,0,223,443,-2,-7,57,0,0,148,0,0,0
66.066취,66066,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912698,226027756,50969,0,223,443,-41,-34,59,0,0,130,0,0,0
66.186취,66186,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912698,226027756,50962,0,223,443,20,16,73,0,0,141,0,0,0
66.268취,66268,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912697,226027755,50956,0,223,444,-23,-15,74,0,0,139,0,0,0
66.366취,66366,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912697,226027755,50956,0,223,444,-26,16,65,0,0,124,0,0,0
66.466취,66466,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912696,226027754,50956,0,223,444,-12,-32,57,0,0,131,0,0,0
66.566취,66566,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912695,226027753,50940,0,223,444,3,-37,88,0,0,130,0,0,0
66.666취,66666,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912694,226027753,50939,0,222,444,-26,-27,60,0,0,119,0,0,0
66.766취,66766,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912693,226027752,50947,0,222,444,6,-60,31,0,0,92,0,0,0
66.866취,66866,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912692,226027751,50952,0,222,444,-1,1,-21,0,0,119,0,0,0
66.966취,66966,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912691,226027751,50957,0,222,444,12,15,-29,0,0,116,0,0,0
67.068취,67068,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912690,226027750,50953,0,222,445,-6,-42,26,0,0,98,0,0,0
67.192취,67192,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912689,226027750,50961,0,222,445,49,-3,-37,0,0,82,0,0,0
67.268취,67268,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912688,226027749,50971,0,222,445,5,14,-21,0,0,115,0,0,0
67.366취,67366,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912687,226027749,50973,0,222,445,4,-18,-71,0,0,118,0,0,0
67.464취,67464,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912686,226027748,50980,0,222,444,28,-7,-64,0,0,113,0,0,0
67.566취,67566,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912685,226027748,50983,0,221,444,0,23,-29,0,0,115,0,0,0
67.666취,67666,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912684,226027747,50990,0,221,444,-11,6,-24,0,0,115,0,0,0
67.766취,67766,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912683,226027747,51003,0,221,444,61,-3,-48,0,0,80,0,0,0
67.868취,67868,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912682,226027747,50996,0,221,444,-12,-8,55,0,0,114,0,0,0
67.966취,67966,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912682,226027746,51003,0,221,444,2,-6,-38,0,0,106,0,0,0
68.07취,68070,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912680,226027745,51000,0,224,450,-18,-40,24,0,0,89,0,0,0
68.194취,68194,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912679,226027744,51004,0,228,459,-59,-17,5,0,0,58,0,0,0
68.268취,68268,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912679,226027744,51013,0,232,467,17,-10,17,0,0,89,0,0,0
68.368취,68368,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912678,226027743,51004,0,235,473,-25,-27,70,0,0,110,0,0,0
68.47취,68470,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912677,226027742,51009,0,230,464,-1,20,-57,0,0,117,0,0,0
68.568취,68568,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912676,226027742,51010,0,233,469,-21,-12,-4,0,0,61,0,0,0
68.668취,68668,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912676,226027741,51014,0,230,464,-10,1,-17,0,0,110,0,0,0
68.768취,68768,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912675,226027740,51011,0,235,475,-24,0,8,0,0,61,0,0,0
68.868취,68868,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912674,226027740,51014,0,239,483,-9,-56,0,0,0,65,0,0,0
68.966취,68966,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912673,226027739,51019,0,235,475,11,53,-19,0,0,84,0,0,0
69.07취,69070,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912673,226027739,51020,0,239,483,7,30,-27,0,0,105,0,0,0
69.192취,69192,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912672,226027739,51025,0,240,486,15,-31,-31,0,0,80,0,0,0
69.266취,69266,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912671,226027738,51025,0,236,478,5,-1,19,0,0,110,0,0,0
69.366취,69366,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912671,226027738,51025,0,241,487,-1,60,-24,0,0,81,0,0,0
69.464취,69464,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912670,226027738,51025,0,238,481,28,-22,-8,0,0,50,0,0,0
69.566취,69566,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912670,226027737,51031,0,234,473,-39,-9,0,0,0,52,0,0,0
69.666취,69666,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912669,226027737,51036,0,230,466,-4,46,19,0,0,65,0,0,0
69.766취,69766,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912669,226027736,51047,0,230,465,-5,-21,2,0,0,71,0,0,0
69.866취,69866,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912668,226027736,51052,0,229,463,-2,-32,-13,0,0,68,0,0,0
69.964취,69964,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912668,226027735,51073,0,232,471,-9,-2,-25,0,0,110,0,0,0
70.072취,70072,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912667,226027735,51092,0,234,475,7,29,-15,0,0,90,0,0,0
70.186취,70186,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912666,226027734,51096,0,235,477,11,-31,23,0,0,96,0,0,0
70.266취,70266,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912666,226027734,51122,0,236,480,-2,52,-20,0,0,85,0,0,0
70.366취,70366,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912666,226027733,51142,0,238,484,2,-39,31,0,0,103,0,0,0
70.462취,70462,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912665,226027733,51158,0,240,487,-4,-26,-11,0,0,68,0,0,0
70.566취,70566,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912664,226027732,51171,0,240,488,-32,-29,-29,0,0,75,0,0,0
70.666취,70666,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912664,226027731,51188,0,240,489,-8,3,-42,0,0,116,0,0,0
70.766취,70766,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912663,226027731,51206,0,241,489,19,1,26,0,0,100,0,0,0
70.866취,70866,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912662,226027730,51215,0,241,490,18,-54,-7,0,0,62,0,0,0
70.964취,70964,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912662,226027730,51226,0,243,493,-10,-8,20,0,0,110,0,0,0
71.066취,71066,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912661,226027729,51234,0,244,496,-20,6,51,0,0,107,0,0,0
71.188취,71188,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912661,226027729,51244,0,245,498,-21,-23,15,0,0,85,0,0,0
71.266취,71266,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912660,226027728,51255,0,246,499,43,-14,-20,0,0,62,0,0,0
71.366취,71366,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912659,226027728,51254,0,253,513,-15,-14,10,0,0,81,0,0,0
71.466취,71466,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912659,226027727,51255,0,252,512,6,-12,-16,0,0,86,0,0,0
71.566취,71566,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912658,226027727,51252,0,252,511,30,-32,8,0,0,63,0,0,0
71.666취,71666,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912658,226027727,51263,0,252,512,23,-30,36,0,0,100,0,0,0
71.766취,71766,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912657,226027727,51249,0,261,527,10,-12,19,0,0,107,0,0,0
71.866취,71866,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912657,226027726,51240,0,266,540,-2,9,-15,0,0,103,0,0,0
71.966취,71966,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912657,226027726,51231,0,268,542,32,14,18,0,0,67,0,0,0
72.066취,72066,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912657,226027725,51217,0,270,546,-19,-28,-2,0,0,61,0,0,0
72.19취,72190,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912657,226027725,51191,0,275,554,15,8,1,0,0,57,0,0,0
72.266취,72266,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912656,226027725,51211,0,274,553,-35,4,-65,0,0,103,0,0,0
72.364취,72364,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912656,226027724,51174,0,276,555,2,23,22,0,0,78,0,0,0
72.466취,72466,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912656,226027724,51153,0,276,555,-5,-8,-4,0,0,61,0,0,0
72.566취,72566,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912656,226027723,51132,0,276,554,-32,23,32,0,0,76,0,0,0
72.666취,72666,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912656,226027722,51123,0,275,550,-6,4,-21,0,0,107,0,0,0
72.766취,72766,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912656,226027722,51140,0,273,545,-18,-6,-65,0,0,110,0,0,0
72.864취,72864,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912656,226027722,51140,0,272,542,37,22,-22,0,0,78,0,0,0
72.966취,72966,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912655,226027721,51142,0,271,539,-64,-6,-17,0,0,58,0,0,0
73.066취,73066,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912655,226027720,51133,0,272,540,-13,2,-4,0,0,59,0,0,0
73.19취,73190,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912655,226027720,51145,0,272,538,14,4,-65,0,0,106,0,0,0
73.268취,73268,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912655,226027720,51159,0,271,536,-40,-22,-60,0,0,88,0,0,0
73.364취,73364,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912654,226027719,51156,0,271,536,-14,35,-43,0,0,99,0,0,0
73.466취,73466,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912654,226027718,51145,0,271,535,-8,6,6,0,0,65,0,0,0
73.566취,73566,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912654,226027718,51140,0,271,534,-20,0,52,0,0,104,0,0,0
73.666취,73666,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912654,226027717,51144,0,270,531,-13,10,13,0,0,74,0,0,0
73.766취,73766,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912654,226027717,51146,0,270,531,-11,14,-38,0,0,111,0,0,0
73.864취,73864,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912654,226027716,51140,0,269,529,-1,-5,29,0,0,108,0,0,0
73.966취,73966,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912654,226027716,51145,0,269,527,-9,14,1,0,0,57,0,0,0
74.066취,74066,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912654,226027716,51149,0,270,527,7,-20,-59,0,0,103,0,0,0
74.186취,74186,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912654,226027715,51150,0,270,527,-11,25,-6,0,0,73,0,0,0
74.266취,74266,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912654,226027715,51139,0,272,530,0,12,29,0,0,104,0,0,0
74.364취,74364,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912654,226027714,51128,0,274,535,-29,-5,-17,0,0,75,0,0,0
74.466취,74466,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912654,226027714,51136,0,273,532,-27,-11,38,0,0,101,0,0,0
74.566취,74566,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912654,226027713,51140,0,271,530,-7,23,38,0,0,94,0,0,0
74.666취,74666,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912654,226027713,51146,0,271,529,-22,-12,89,0,0,114,0,0,0
74.766취,74766,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912654,226027712,51157,0,271,530,-17,24,-11,0,0,76,0,0,0
74.864취,74864,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912654,226027712,51128,0,279,544,-47,-16,12,0,0,68,0,0,0
74.966취,74966,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912654,226027712,51124,0,254,497,72,56,32,0,0,72,0,0,0
75.066취,75066,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912655,226027712,51121,0,239,467,-52,-11,54,0,0,101,0,0,0
75.188취,75188,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912655,226027712,51118,0,229,448,-20,16,106,0,0,120,0,0,0
75.266취,75266,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912656,226027712,51112,0,223,437,17,-13,90,0,0,124,0,0,0
75.364취,75364,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912657,226027712,51118,0,220,431,12,23,64,0,0,115,0,0,0
75.466취,75466,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912657,226027713,51121,0,219,429,37,-2,-34,0,0,98,0,0,0
75.566취,75566,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912658,226027713,51113,0,214,419,-1,74,53,0,0,91,0,0,0
75.666취,75666,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912660,226027713,51130,0,211,414,-12,60,-44,0,0,111,0,0,0
75.766취,75766,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912660,226027713,51138,0,210,412,-6,-79,-75,0,0,101,0,0,0
75.866취,75866,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912661,226027714,51130,0,210,412,32,71,-35,0,0,106,0,0,0
75.968취,75968,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912662,226027714,51120,0,210,412,0,47,-60,0,0,130,0,0,0
76.066취,76066,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912663,226027714,51109,0,210,412,-15,-11,7,0,0,97,0,0,0
76.19취,76190,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912663,226027715,51106,0,210,412,47,-19,-52,0,0,104,0,0,0
76.268취,76268,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912664,226027715,51100,0,210,412,-54,34,-52,0,0,113,0,0,0
76.366취,76366,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912665,226027715,51079,0,210,413,19,50,0,0,0,93,0,0,0
76.466취,76466,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912666,226027716,51063,0,210,413,32,44,68,0,0,118,0,0,0
76.568취,76568,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912666,226027716,51065,0,210,413,-46,-44,-82,0,0,123,0,0,0
76.666취,76666,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912666,226027716,51072,0,210,414,32,-5,-68,0,0,131,0,0,0
76.766취,76766,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912667,226027716,51065,0,210,414,-6,16,-65,0,0,149,0,0,0
76.866취,76866,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912667,226027715,51061,0,216,426,-49,-37,-39,0,0,107,0,0,0
76.968취,76968,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912667,226027715,51053,0,222,437,5,-53,68,0,0,142,0,0,0
77.068취,77068,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912667,226027715,51051,0,225,443,-9,65,19,0,0,94,0,0,0
77.19취,77190,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912668,226027715,51061,0,246,485,14,-6,-65,0,0,142,0,0,0
77.266취,77266,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912668,226027715,51061,0,256,508,-7,-120,-65,0,0,105,0,0,0
77.366취,77366,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912668,226027715,51076,0,272,537,-28,9,-82,0,0,148,0,0,0
77.466취,77466,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912668,226027715,51084,0,284,561,3,74,-8,0,0,106,0,0,0
77.566취,77566,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912669,226027715,51091,0,293,580,17,-9,-28,0,0,127,0,0,0
77.666취,77666,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912669,226027715,51102,0,327,647,-26,-25,67,0,0,146,0,0,0
77.766취,77766,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912668,226027714,51114,0,347,687,-9,-62,88,0,0,149,0,0,0
77.866취,77866,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912668,226027714,51150,0,363,717,1,0,-15,0,0,127,0,0,0
77.966취,77966,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912669,226027713,51187,0,387,766,-65,94,-28,0,0,98,0,0,0
78.068취,78068,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912669,226027712,51191,0,406,803,-20,-58,76,0,0,141,0,0,0
78.188취,78188,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912669,226027712,51226,0,419,827,-28,-26,1,0,0,95,0,0,0
78.266취,78266,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912669,226027711,51249,0,433,853,34,14,-26,0,0,108,0,0,0
78.366취,78366,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912669,226027711,51267,0,440,867,-39,42,-32,0,0,114,0,0,0
78.466취,78466,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912669,226027710,51281,0,449,883,-2,-19,64,0,0,146,0,0,0
78.568취,78568,0,0,0,0,0,0,0,0,0,0,3,0,0,27,1139912669,226027710,51300,0,461,905,63,-64,67,0,0,121,0,0,0
78.686취,78686,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1139912670,226027711,51278,0,414,812,-7,28,109,0,0,131,0,0,0
78.798취,78798,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912671,226027711,51239,0,331,649,3,-14,29,0,0,150,0,0,0
78.904취,78904,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912671,226027711,51192,0,267,523,-13,-40,46,0,0,140,0,0,0
79.004취,79004,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912672,226027711,51153,0,219,428,8,-52,76,0,0,149,0,0,0
79.104취,79104,0,0,0,0,0,0,0,0,0,0,3,0,0,24,1139912672,226027711,51131,0,213,416,-38,22,-5,0,0,83,0,0,0
79.222취,79222,0,0,0,0,0,0,0,0,0,0,3,0,0,24,1139912673,226027712,51110,0,213,416,56,35,-51,0,0,123,0,0,0
79.3취,79300,0,0,0,0,0,0,0,0,0,0,3,0,0,24,1139912674,226027712,51085,0,213,416,-22,-5,-62,0,0,142,0,0,0
79.404취,79404,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912675,226027712,51061,0,213,416,11,23,-72,0,0,148,0,0,0
79.504취,79504,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912676,226027712,51033,0,213,415,10,19,-40,0,0,144,0,0,0
79.604취,79604,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912678,226027713,50998,0,214,415,14,73,-17,0,0,110,0,0,0
79.702취,79702,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912679,226027713,50978,0,214,415,-29,-25,-122,0,0,131,0,0,0
79.802취,79802,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912680,226027713,50951,0,214,414,61,110,-49,0,0,112,0,0,0
79.904취,79904,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912681,226027713,50925,0,214,414,8,47,-60,0,0,134,0,0,0
80.002취,80002,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912682,226027714,50906,0,214,414,20,-2,-37,0,0,124,0,0,0
80.082취,80082,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912683,226027714,50888,0,214,414,-51,37,87,0,0,114,0,0,0
80.2취,80200,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912684,226027714,50835,0,214,414,2,-31,93,0,0,144,0,0,0
80.28취,80280,0,0,0,0,0,0,0,0,0,0,3,0,0,24,1139912685,226027714,50795,0,214,413,47,21,82,0,0,127,0,0,0
80.384취,80384,0,0,0,0,0,0,0,0,0,0,3,0,0,24,1139912687,226027714,50780,0,214,413,-4,17,12,0,0,100,0,0,0
80.484취,80484,0,0,0,0,0,0,0,0,0,0,3,0,0,24,1139912687,226027715,50747,0,214,413,-3,-6,-2,0,0,93,0,0,0
80.584취,80584,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1139912688,226027715,50725,0,214,412,23,3,8,0,0,90,0,0,0
