time,timestamp,phi,theta,psi,p,q,r,ax,ay,az,vn,ve,vd,airspeed,lat,lon,alt,lat_0,lon_0,alt_0,dx_dlat,dy_dlon,x_R,y_R,h_R,h_AGL,flag,status
6.902취,6902,0.02561347,-0.0375417,1.283146,-0.0009014765,-0.001135771,-0.001265754,-0.3625283,-0.2529018,-9.783478,0.003259328,-0.02579407,0.05921675,0.1,0.394492804573164,1.98952330724148,50.717431214307,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1128284,-0.05902624,-0.1636897,-0.1636897,255,29
7.002취,7002,0.02568164,-0.03739031,1.282813,-0.001489973,0.0007258024,0.001775838,-0.3829693,-0.2482753,-9.786451,-0.001624431,-0.02639155,0.0374797,0.1,0.394492804571063,1.98952330673353,50.7127786098463,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1128418,-0.06201865,-0.1683423,-0.1683423,255,29
7.102취,7102,0.02585603,-0.03791101,1.282994,-0.0001123491,-0.001232517,0.00143351,-0.3765006,-0.2545032,-9.771135,-0.004125149,-0.01567743,0.02711925,0.1,0.394492804542445,1.98952330642697,50.7095106659872,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1130233,-0.06382468,-0.1716103,-0.1716103,255,29
7.202취,7202,0.02604244,-0.03758929,1.282995,0.001690284,0.00124166,0.0007786748,-0.3770177,-0.2325905,-9.803218,-0.0121113,-0.02024036,0.01672831,0.1,0.394492804409696,1.98952330612122,50.7072753278953,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1138656,-0.06562588,-0.1738456,-0.1738456,255,29
7.302취,7302,0.02599405,-0.03729759,1.283005,-0.0005030326,-0.003549652,0.0005470189,-0.3853024,-0.2452149,-9.821406,-0.01575414,-0.01873506,0.001119232,0.1,0.394492804190367,1.9895233057628,50.7063717512829,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1152572,-0.06773738,-0.1747492,-0.1747492,255,29
7.402취,7402,0.02593546,-0.03777709,1.282957,-0.00236548,0.001508063,0.0007052528,-0.3624563,-0.2418945,-9.823776,-0.01482037,-0.01378243,-0.006980199,0.1,0.394492803933365,1.98952330551401,50.7068173854095,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1168879,-0.06920307,-0.1743036,-0.1743036,255,29
7.502취,7502,0.02571642,-0.0377381,1.282885,-0.002569104,-0.0002697181,0.001533415,-0.3827831,-0.2609536,-9.806695,-0.01042001,-0.01199924,-0.01393928,0.1,0.394492803743537,1.98952330525958,50.7075373201114,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1180923,-0.07070193,-0.1735836,-0.1735836,255,29
7.602취,7602,0.02570118,-0.03810504,1.28295,0.001410582,-0.0015074,-0.0006147293,-0.3641267,-0.2777935,-9.81803,-0.006673485,0.001517444,-0.03528548,0.1,0.39449280360143,1.98952330515862,50.7101235507471,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1189939,-0.07129671,-0.1709974,-0.1709974,255,29
7.702취,7702,0.02567265,-0.03844754,1.282891,-2.851355e-05,0.0007926538,0.001570808,-0.3694607,-0.2267693,-9.84876,0.0003151784,0.01240902,-0.046835,0.1,0.394492803542913,1.98952330531065,50.7142988561136,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1193652,-0.07040109,-0.1668221,-0.1668221,255,29
7.802취,7802,0.0253101,-0.03810881,1.28286,-0.0009005809,-0.0005075476,0.0009267406,-0.3390973,-0.2617809,-9.830943,0.008314325,0.01588194,-0.04969938,0.1,0.394492803619136,1.98952330553023,50.7191743968469,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1188816,-0.0691075,-0.1619466,-0.1619466,255,29
7.902취,7902,0.02536415,-0.03801347,1.282896,-0.0004128315,-0.002166518,0.0004540352,-0.366066,-0.250874,-9.838283,0.01006467,0.01787471,-0.05149863,0.1,0.394492803771421,1.98952330584428,50.7241013763887,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1179154,-0.06725736,-0.1570196,-0.1570196,255,29
8.002취,8002,0.02545909,-0.03786759,1.282853,0.001340262,-0.001017541,-0.0008432317,-0.3640613,-0.2522105,-9.834364,0.01158546,0.0139894,-0.05440961,0.1,0.394492803929565,1.98952330610361,50.7296516118986,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.116912,-0.06572962,-0.1514693,-0.1514693,255,29
8.102취,8102,0.02534116,-0.03779351,1.282667,0.001055042,-0.0001740744,-0.001365494,-0.3595877,-0.2554593,-9.820531,0.01345049,0.01250118,-0.04802749,0.1,0.394492804148679,1.98952330633872,50.734589186166,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1155217,-0.06434454,-0.1465318,-0.1465318,255,29
8.202취,8202,0.02548357,-0.03779205,1.282802,-0.002323892,-0.001378618,-0.0003300447,-0.368817,-0.2367169,-9.814337,0.006679619,0.007745146,-0.04838019,0.1,0.394492804313259,1.98952330651528,50.7395018903953,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1144775,-0.06330438,-0.1416191,-0.1416191,255,29
8.302취,8302,0.02568839,-0.03761379,1.282966,7.627271e-05,-0.001003896,0.0009043586,-0.3678741,-0.25575,-9.829549,-0.0006475498,0.003944417,-0.04495071,0.1,0.394492804344249,1.98952330660239,50.7440967677576,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1142809,-0.06279121,-0.1370242,-0.1370242,255,29
8.402취,8402,0.02558496,-0.03773359,1.28282,0.0008968309,0.001701108,0.0008612292,-0.3633938,-0.2551561,-9.817049,-0.001318532,0.003753621,-0.04397411,0.1,0.394492804324667,1.9895233066715,50.7486023871643,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1144051,-0.06238411,-0.1325186,-0.1325186,255,29
8.502취,8502,0.02542333,-0.0381029,1.283171,0.001448737,0.005013476,0.0001330826,-0.3688711,-0.2483728,-9.82759,-0.001112343,0.002386445,-0.0370938,0.1,0.394492804308844,1.98952330673037,50.7527845470649,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1145055,-0.06203728,-0.1283364,-0.1283364,255,29
8.602취,8602,0.02530782,-0.03814927,1.283334,0.001291048,-0.002686874,-0.0001056035,-0.3908677,-0.2564594,-9.782354,-0.00146897,0.0002616671,-0.02519795,0.1,0.39449280428182,1.98952330676006,50.7558416990978,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.114677,-0.06186236,-0.1252792,-0.1252792,255,29
8.702취,8702,0.02524431,-0.03813478,1.283867,-0.0007416478,0.0002158047,0.00040096,-0.3654076,-0.2405357,-9.80489,0.001399931,0.002083744,-0.01766634,0.1,0.394492804282758,1.9895233067535,50.7579699946982,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.114671,-0.06190104,-0.123151,-0.123151,255,29
8.802취,8802,0.02525871,-0.03835231,1.283783,0.0003860485,-0.001258182,-0.0002419124,-0.3680112,-0.2466591,-9.795122,0.002196564,0.006243156,-0.0112733,0.1,0.39449280431943,1.98952330684257,50.7595136655909,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1144383,-0.06137627,-0.1216073,-0.1216073,255,29
8.902취,8902,0.02536814,-0.03821002,1.284037,-0.002379682,-0.0003094292,2.241373e-05,-0.3728616,-0.2537833,-9.793954,-0.0005836297,0.004790639,-0.003429774,0.1,0.394492804333402,1.98952330693118,50.7602302996856,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1143497,-0.06085429,-0.1208906,-0.1208906,255,29
9.002취,9002,0.02539981,-0.03804173,1.284196,-6.456998e-05,-0.0004849769,0.001042801,-0.3728449,-0.2546674,-9.776071,0.001450959,0.004413892,0.0004901534,0.1,0.394492804316966,1.98952330700903,50.7603042466981,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.114454,-0.06039565,-0.1208167,-0.1208167,255,29
9.102취,9102,0.02498028,-0.03813756,1.284183,-0.002545199,-0.002794467,0.0008139059,-0.3842169,-0.2443995,-9.783353,0.006991711,0.001152785,0.001475583,0.1,0.394492804402818,1.98952330707648,50.7603174714786,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1139092,-0.05999829,-0.1208035,-0.1208035,255,29
9.202취,9202,0.02491478,-0.03783641,1.284266,0.0002604379,-0.0002780741,0.0007595755,-0.3830193,-0.2568933,-9.77168,0.005724853,-0.00566413,0.005459653,0.1,0.394492804502575,1.98952330702327,50.7598826332433,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1132763,-0.06031177,-0.1212383,-0.1212383,255,29
9.302취,9302,0.0251952,-0.03793601,1.284364,0.0009398675,-0.00117973,-0.0001960617,-0.3711884,-0.23667,-9.800293,0.004845314,-0.003841583,-0.0018168,0.1,0.394492804585815,1.98952330694591,50.7597995816213,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1127482,-0.06076752,-0.1213214,-0.1213214,255,29
9.402취,9402,0.02530477,-0.03804769,1.284362,0.0008823691,0.003572762,-0.0002313006,-0.3752463,-0.2515277,-9.801552,0.004590287,-0.003532984,-0.001578163,0.1,0.394492804660798,1.98952330689066,50.7600035859687,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1122724,-0.06109297,-0.1211174,-0.1211174,255,29
9.502취,9502,0.02530747,-0.03796504,1.284544,-0.0002953739,-0.001098052,0.001547785,-0.3780541,-0.2402216,-9.788658,0.004586883,-0.005272182,-0.002993309,0.1,0.394492804738381,1.98952330681218,50.7601481942875,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1117802,-0.06155533,-0.1209728,-0.1209728,255,29
9.602취,9602,0.02529778,-0.03796478,1.28468,-0.0001754893,0.0002339635,0.000748859,-0.3623736,-0.2461669,-9.812568,0.004416215,-0.005425255,-0.007577851,0.1,0.394492804803498,1.98952330671477,50.7607505364758,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.111367,-0.06212917,-0.1203704,-0.1203704,255,29
9.702취,9702,0.02525683,-0.03811267,1.284734,0.0001335328,3.51482e-05,-6.97322e-06,-0.3704167,-0.276898,-9.792615,0.006515181,-0.004393793,-0.008119128,0.1,0.394492804882902,1.98952330663669,50.7614751724941,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1108632,-0.06258918,-0.1196458,-0.1196458,255,29
9.802취,9802,0.02514578,-0.03812354,1.284513,-0.002078006,-0.0002224606,-0.0006771378,-0.3835434,-0.2558582,-9.816998,0.006762948,-0.005074361,-0.009550779,0.1,0.394492805005725,1.98952330656012,50.7624112410886,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1100839,-0.06304027,-0.1187097,-0.1187097,255,29
9.902취,9902,0.0252922,-0.03811762,1.284615,-0.0003375879,0.0006717663,-0.0007549774,-0.3626419,-0.2438456,-9.799017,0.004405155,-0.003606794,-0.008671746,0.1,0.394492805079268,1.98952330647502,50.7633193253023,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1096173,-0.0635416,-0.1178016,-0.1178016,255,29
10.002취,10002,0.02523153,-0.0381409,1.284674,-0.0002198988,0.000581379,-0.001544221,-0.3837408,-0.2482126,-9.798401,0.006184585,-0.001982379,-0.003535006,0.1,0.394492805166699,1.98952330644115,50.7640654040915,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1090625,-0.0637411,-0.1170555,-0.1170555,255,29
10.102취,10102,0.02515687,-0.03799494,1.284745,0.0005505873,0.001863553,0.0002591727,-0.3745545,-0.238833,-9.808042,0.007675371,-0.004542514,0.004835211,0.1,0.394492805280374,1.98952330638648,50.7638789831144,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1083413,-0.06406321,-0.117242,-0.117242,255,29
10.202취,10202,0.02520025,-0.03795348,1.284709,0.0005723177,0.001633791,-0.0005705298,-0.3800445,-0.2531562,-9.806096,0.006038832,-0.007397389,0.006832785,0.1,0.394492805395978,1.98952330628505,50.7633421017272,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1076078,-0.06466071,-0.1177788,-0.1177788,255,29
10.302취,10302,0.02542681,-0.03786106,1.284706,0.001223852,0.001518289,-0.001055302,-0.3758486,-0.2466688,-9.802423,-0.001434991,-0.01152892,0.01726459,0.1,0.394492805438442,1.98952330614037,50.7622229425651,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1073384,-0.06551306,-0.118898,-0.118898,255,29
10.402취,10402,0.02557201,-0.03766531,1.284826,0.0007729116,0.002206293,0.0001911072,-0.3764673,-0.2631249,-9.752075,-0.003105904,-0.01419071,0.02793446,0.1,0.39449280537265,1.98952330588614,50.7598751305086,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1077558,-0.06701078,-0.1212458,-0.1212458,255,29
10.502취,10502,0.02532814,-0.03803841,1.284942,0.002286816,-0.0001967721,0.001636361,-0.3903514,-0.2577553,-9.762937,-0.001280521,-0.01064417,0.0291381,0.1,0.394492805363384,1.9895233056999,50.756958332513,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1078146,-0.06810795,-0.1241626,-0.1241626,255,29
10.602취,10602,0.02542814,-0.03789296,1.28495,0.0005850384,-0.001395453,0.001466404,-0.3795506,-0.2387166,-9.783216,-0.005446986,-0.01022594,0.0275839,0.1,0.394492805304658,1.98952330549477,50.7541752873403,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1081872,-0.0693164,-0.1269457,-0.1269457,255,29
10.702취,10702,0.0255214,-0.03824553,1.284964,0.0005965618,-0.002194826,0.0003779965,-0.3506303,-0.2516455,-9.78822,-0.003117266,-0.00549042,0.02773886,0.1,0.394492805220686,1.98952330538175,50.7513492076141,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.10872,-0.06998218,-0.1297717,-0.1297717,255,29
10.802취,10802,0.02524887,-0.03797538,1.284909,-9.190657e-05,0.0050128,0.0008245982,-0.3748558,-0.2626235,-9.78906,0.0006201193,-0.005935652,0.027195,0.1,0.394492805209396,1.98952330528045,50.7487208513958,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1087916,-0.070579,-0.1324001,-0.1324001,255,29
10.902취,10902,0.02521225,-0.03801022,1.284688,0.0001349208,-0.003919505,-0.0002361786,-0.3590133,-0.2320335,-9.796615,0.001116973,-0.008641758,0.03262047,0.1,0.394492805220768,1.98952330517919,50.7457695125086,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1087195,-0.0711755,-0.1353514,-0.1353514,255,29
11.002취,11002,0.02510532,-0.03766322,1.284599,-0.001100467,-0.002726704,9.431015e-05,-0.3922188,-0.2560561,-9.783828,0.003031982,-0.02095804,0.03983783,0.1,0.394492805257768,1.98952330494097,50.7421454159958,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1084847,-0.07257894,-0.1389755,-0.1389755,255,29
11.102취,11102,0.02498188,-0.03717833,1.284458,-0.000403872,-0.001614695,-0.001431601,-0.3756681,-0.2396705,-9.802138,0.004183735,-0.03159774,0.04443224,0.1,0.394492805311107,1.98952330447292,50.7379033683283,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1081463,-0.07533625,-0.1432176,-0.1432176,255,29
11.202취,11202,0.02498091,-0.03716896,1.284478,0.000620138,0.002844151,0.001302129,-0.3637845,-0.2593994,-9.790211,0.006291793,-0.03561938,0.0467631,0.1,0.394492805391239,1.98952330391208,50.7333602874023,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1076379,-0.07864027,-0.1477607,-0.1477607,255,29
11.302취,11302,0.02494225,-0.03721987,1.284422,0.00191239,0.003248235,0.00211166,-0.3903128,-0.2890996,-9.775991,0.005632328,-0.03917075,0.04737446,0.1,0.394492805496868,1.98952330324465,50.7285969077093,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1069677,-0.08257217,-0.152524,-0.152524,255,29
11.402취,11402,0.02517742,-0.03745292,1.284461,-0.0006602933,-0.001272975,0.000692286,-0.4020344,-0.2234304,-9.789119,0.003969493,-0.03281205,0.04562258,0.1,0.394492805557296,1.9895233026376,50.7239896176798,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1065843,-0.08614843,-0.1571313,-0.1571313,255,29
11.502취,11502,0.0250852,-0.03777571,1.284461,0.0002539805,-6.45477e-05,0.001904606,-0.3824795,-0.2545748,-9.781547,0.00784572,-0.02205099,0.04398986,0.1,0.394492805656376,1.98952330215103,50.7193316040975,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1059556,-0.08901487,-0.1617893,-0.1617893,255,29
11.602취,11602,0.02517069,-0.03799769,1.28446,0.0007294329,-0.003323859,0.001203737,-0.3646929,-0.2364947,-9.791905,0.007768306,-0.01164559,0.03566144,0.1,0.394492805789425,1.98952330189573,50.7154867915851,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1051114,-0.09051887,-0.1656342,-0.1656342,255,29
11.702취,11702,0.025129,-0.03794702,1.284608,0.0006034543,-0.001454379,-2.233448e-05,-0.3788956,-0.2512801,-9.795696,0.01093193,-0.006963022,0.03454769,0.1,0.394492805909634,1.98952330171651,50.7119256226761,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1043487,-0.09157474,-0.1691953,-0.1691953,255,29
11.802취,11802,0.02484055,-0.0381273,1.284844,-0.001009549,0.006736958,0.0002666958,-0.3428861,-0.2467141,-9.774304,0.01777358,-0.0003466447,0.03519269,0.1,0.394492806160637,1.98952330167615,50.7085460691196,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1027562,-0.09181246,-0.1725749,-0.1725749,255,29
11.902취,11902,0.02480251,-0.0379051,1.284812,0.000299783,0.003604674,-2.851242e-05,-0.3646372,-0.2398792,-9.780719,0.01603959,-0.001944182,0.03716723,0.1,0.394492806426585,1.98952330166245,50.704750966881,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.1010688,-0.0918932,-0.17637,-0.17637,255,29
12.002취,12002,0.02488557,-0.03776477,1.284598,-0.001694076,-0.00479165,-0.0003308366,-0.3595051,-0.2693094,-9.764275,0.01531862,-0.00228716,0.03062274,0.1,0.394492806669728,1.98952330161547,50.7014351306898,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09952605,-0.09216993,-0.1796858,-0.1796858,255,29
12.102취,12102,0.02482879,-0.03796953,1.284299,-0.0001800822,-0.0001879692,-0.0006786355,-0.3557436,-0.2532237,-9.808354,0.01597694,-0.0004160005,0.02400393,0.1,0.39449280690925,1.98952330160232,50.6985553024751,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09800632,-0.09224741,-0.1825656,-0.1825656,255,29
12.202취,12202,0.02466028,-0.03789209,1.284331,0.0004636538,0.003523433,0.001480474,-0.3974551,-0.2358267,-9.809984,0.01925928,-0.002222863,0.01219277,0.1,0.394492807191546,1.9895233015777,50.6968053995115,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09621519,-0.09239248,-0.1843155,-0.1843155,255,29
12.302취,12302,0.02470952,-0.03774145,1.28467,-0.001290468,-0.003014454,-0.0007663537,-0.3561008,-0.2460381,-9.791777,0.01626689,-0.003976093,0.01386364,0.1,0.394492807483859,1.98952330153753,50.6956725238306,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09436051,-0.09262913,-0.1854484,-0.1854484,255,29
12.402취,12402,0.02479868,-0.03761008,1.284497,0.0003881005,-0.001910846,0.002477328,-0.3754547,-0.2510068,-9.788901,0.009864425,-0.009103969,0.01749301,0.1,0.394492807691716,1.98952330142152,50.6937984643919,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09304169,-0.09331255,-0.1873225,-0.1873225,255,29
12.502취,12502,0.0249008,-0.03776035,1.284147,-0.0007509564,-0.004498756,0.0006850127,-0.3756189,-0.2508154,-9.826153,0.005632341,-0.007632501,0.001411674,0.1,0.394492807808538,1.98952330125403,50.6927727727634,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09230047,-0.09429927,-0.1883482,-0.1883482,255,29
12.602취,12602,0.0249918,-0.03805319,1.28411,0.0008880566,0.001948209,0.001354693,-0.3628603,-0.2524736,-9.814369,0.001019183,-0.003886959,-0.01309115,0.1,0.394492807867521,1.98952330118557,50.6935386775476,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09192623,-0.09470258,-0.1875823,-0.1875823,255,29
12.702취,12702,0.02499486,-0.03793101,1.28416,-0.0005978187,-0.0002985383,-0.0009421288,-0.3681572,-0.2588447,-9.802881,-0.003322751,-0.003081065,-0.01525946,0.1,0.394492807836625,1.98952330108749,50.694924053405,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09212226,-0.09528035,-0.1861969,-0.1861969,255,29
12.802취,12802,0.02507501,-0.03826648,1.283959,0.0001988611,-0.002705261,-0.0002421746,-0.363471,-0.2412033,-9.79341,-0.005553952,0.006028351,-0.01600552,0.1,0.394492807770778,1.98952330113291,50.6965400992376,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09254005,-0.09501278,-0.1845808,-0.1845808,255,29
12.902취,12902,0.02511755,-0.03814048,1.283747,-0.001394489,0.001449146,0.0005256911,-0.3719507,-0.2355632,-9.809196,-0.009959154,0.003686423,-0.01224921,0.1,0.394492807650849,1.98952330123951,50.6979899375183,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09330098,-0.09438482,-0.183131,-0.183131,255,29
13.002취,13002,0.02509514,-0.03762406,1.283732,0.001293773,-0.0005962083,-0.0006779394,-0.3762972,-0.2259626,-9.817307,-0.01263126,0.0006594682,-0.006775501,0.1,0.394492807455763,1.98952330124075,50.6989310203535,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09453877,-0.0943775,-0.1821899,-0.1821899,255,29
13.102취,13102,0.02488666,-0.03802966,1.283865,-0.001933647,0.003033717,-0.000171929,-0.3803838,-0.2302844,-9.805416,-0.0101,0.003487505,-0.001840825,0.1,0.394492807283529,1.98952330130963,50.6993563590986,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09563157,-0.09397169,-0.1817646,-0.1817646,255,29
13.202취,13202,0.02478542,-0.03792509,1.283926,-0.001172657,-0.001005792,0.0002178315,-0.3687486,-0.2378385,-9.791962,-0.007801837,-0.002403604,-0.0002767021,0.1,0.394492807133819,1.98952330129668,50.6994174538595,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09658146,-0.09404796,-0.1817035,-0.1817035,255,29
13.302취,13302,0.02467993,-0.03806026,1.283732,0.001023602,0.001338811,0.001007208,-0.3706391,-0.2365753,-9.807991,-0.002636222,-0.0002880469,-0.003941041,0.1,0.394492807061124,1.98952330131455,50.6996610431415,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09704269,-0.09394275,-0.1814599,-0.1814599,255,29
13.402취,13402,0.02463744,-0.03809965,1.2836,0.0006756117,0.0002400126,0.001162307,-0.3762902,-0.2415982,-9.7883,-0.000761112,-0.003632339,-0.007773548,0.1,0.394492807031412,1.9895233012484,50.7001840589983,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09723122,-0.09433244,-0.1809369,-0.1809369,255,29
13.502취,13502,0.02472054,-0.03820502,1.283839,0.0001038956,0.004597207,5.597618e-05,-0.3777522,-0.2423871,-9.824141,0.002730813,-0.001077081,-0.01312207,0.1,0.394492807041987,1.98952330123074,50.7012566892845,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09716412,-0.09443644,-0.1798643,-0.1798643,255,29
13.602취,13602,0.0245502,-0.03807455,1.283943,-0.0007756162,0.003782455,-0.00243001,-0.3704461,-0.2328154,-9.800555,0.007505741,-0.0007197183,-0.01313185,0.1,0.394492807123507,1.98952330120041,50.7027123539192,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09664689,-0.09461512,-0.1784086,-0.1784086,255,29
13.702취,13702,0.02456844,-0.0379466,1.283843,-0.002870312,0.002773801,9.833739e-05,-0.3432031,-0.2598648,-9.808833,0.01089134,-0.002026279,-0.006908427,0.1,0.394492807274202,1.98952330120989,50.7036562828762,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09569075,-0.09455929,-0.1774647,-0.1774647,255,29
13.802취,13802,0.02455972,-0.03767551,1.283765,-9.65931e-05,0.001079961,0.001025541,-0.344381,-0.2492296,-9.817164,0.009211361,-0.008618834,-0.001785893,0.1,0.394492807443557,1.98952330109197,50.7041132865888,0.394492822355847,1.98952331726095,50.8811209468586,6344848.39610788,5891156.14848974,-0.09461622,-0.09525394,-0.1770077,-0.1770077,255,29
